id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
568;Morón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;3
021;Castro Barros;46;La Rioja;2024;Dengue;7;De 15 a 19 años;13;1
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;9;1
077;Río Chico;90;Tucumán;2024;Dengue;6;De 10 a 14 años;10;40
070;Santa Bárbara;38;Jujuy;2024;Dengue;12;Mayores de 65 años;14;2
091;Berazategui;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;3
063;General Güemes;22;Chaco;2024;Dengue;12;Mayores de 65 años;15;4
008;Colón;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;18;2
274;Florencio Varela;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;1
091;Tala;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;17;1
749;San Fernando;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;9;1
056;Leales;90;Tucumán;2024;Dengue;8;De 20 a 24 años;7;2
049;General Güemes;66;Salta;2024;Dengue;11;De 45 a 65 años;19;1
021;Candelaria;54;Misiones;2024;Dengue;11;De 45 a 65 años;16;1
042;Empedrado;18;Corrientes;2024;Dengue;11;De 45 a 65 años;17;1
693;Roque Pérez;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;3;1
015;COMUNA 15;02;CABA;2024;Dengue;5;De 5 a 9 años;20;1
999;desconocido;02;CABA;2024;Dengue;10;De 35 a 44 años;9;1
021;Capital;18;Corrientes;2024;Dengue;4;De 2 a 4 años;3;6
105;Maracó;42;La Pampa;2024;Dengue;11;De 45 a 65 años;10;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;6
007;Albardón;70;San Juan;2024;Dengue;9;De 25 a 34 años;15;2
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;17;2
015;Concordia;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;6;6
175;Colón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;8;1
056;Pirané;34;Formosa;2024;Dengue;8;De 20 a 24 años;18;1
098;San Ignacio;54;Misiones;2024;Dengue;7;De 15 a 19 años;1;2
408;Hurlingham;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;17;1
084;Paraná;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;7;14
175;San Martín;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;11;1
098;La Viña;66;Salta;2024;Dengue;10;De 35 a 44 años;15;3
252;Escobar;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;2
105;9 de Julio;22;Chaco;2024;Dengue;10;De 35 a 44 años;17;1
441;La Plata;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;5;2
070;La Paz;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;12;4
413;Junín;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;2
042;Chimbas;70;San Juan;2024;Dengue;12;Mayores de 65 años;14;2
126;1º de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;1;3
042;Capayán;10;Catamarca;2024;Dengue;8;De 20 a 24 años;10;4
077;Rawson;70;San Juan;2024;Dengue;10;De 35 a 44 años;9;2
665;Ramallo;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;3
119;San Blas de los Sauces;46;La Rioja;2024;Dengue;9;De 25 a 34 años;14;1
049;Capital;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;8;1
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;8;De 20 a 24 años;11;1
021;Comandante Fernández;22;Chaco;2024;Dengue;9;De 25 a 34 años;8;4
021;Godoy Cruz;50;Mendoza;2024;Dengue;4;De 2 a 4 años;13;3
008;COMUNA 8;02;CABA;2024;Dengue;8;De 20 a 24 años;18;5
154;Sargento Cabral;22;Chaco;2024;Dengue;6;De 10 a 14 años;4;3
098;Uruguay;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;7;1
441;La Plata;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;6;2
105;Victoria;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;15;1
658;Quilmes;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;1
021;Comandante Fernández;22;Chaco;2024;Dengue;8;De 20 a 24 años;6;9
658;Quilmes;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;8;3
007;Burruyacú;90;Tucumán;2024;Dengue;11;De 45 a 65 años;8;1
021;Chicligasta;90;Tucumán;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;1
126;1º de Mayo;22;Chaco;2024;Dengue;9;De 25 a 34 años;1;11
133;Quitilipi;22;Chaco;2024;Dengue;8;De 20 a 24 años;8;2
021;Güer Aike;78;Santa Cruz;2024;Dengue;11;De 45 a 65 años;4;1
063;General Güemes;22;Chaco;2024;Dengue;4;De 2 a 4 años;3;1
070;Las Colonias;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;9;2
049;General Güemes;66;Salta;2024;Dengue;3;De 13 a 24 meses;9;1
056;Grl. José de San Martín;66;Salta;2024;Dengue;3;De 13 a 24 meses;19;1
091;San Cristóbal;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;20;1
014;Bermejo;22;Chaco;2024;Dengue;10;De 35 a 44 años;7;5
098;San Ignacio;54;Misiones;2024;Dengue;6;De 10 a 14 años;5;1
042;Pilagás;34;Formosa;2024;Dengue;12;Mayores de 65 años;19;1
035;Graneros;90;Tucumán;2024;Dengue;6;De 10 a 14 años;21;1
252;Escobar;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;6
063;San Pedro;38;Jujuy;2024;Dengue;9;De 25 a 34 años;20;4
039;2 de Abril;22;Chaco;2024;Dengue;11;De 45 a 65 años;3;1
042;Empedrado;18;Corrientes;2024;Dengue;9;De 25 a 34 años;16;4
063;Luján de Cuyo;50;Mendoza;2024;Dengue;6;De 10 a 14 años;13;3
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;4;1
999;desconocido;02;CABA;2024;Dengue;9;De 25 a 34 años;3;1
098;Santa Lucía;70;San Juan;2024;Dengue;11;De 45 a 65 años;18;1
070;Pocito;70;San Juan;2024;Dengue;8;De 20 a 24 años;7;1
014;Bermejo;22;Chaco;2024;Dengue;9;De 25 a 34 años;9;1
999;desconocido;99;desconocida;2024;Dengue;12;Mayores de 65 años;8;9
021;Colón;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;31
560;Moreno;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;21
014;Bermejo;22;Chaco;2024;Dengue;4;De 2 a 4 años;17;1
014;Capital;14;Córdoba;2024;Dengue;3;De 13 a 24 meses;11;37
056;Pirané;34;Formosa;2024;Dengue;10;De 35 a 44 años;2;18
119;Río Segundo;14;Córdoba;2024;Dengue;8;De 20 a 24 años;7;3
049;Capital;86;Santiago del Estero;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;7
084;Rivadavia;70;San Juan;2024;Dengue;9;De 25 a 34 años;16;21
140;Rosario de la Frontera;66;Salta;2024;Dengue;10;De 35 a 44 años;16;26
035;Avellaneda;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;3;3
049;Las Heras;50;Mendoza;2024;Dengue;5;De 5 a 9 años;14;21
009;COMUNA 9;02;CABA;2024;Dengue;10;De 35 a 44 años;11;14
028;Almirante Brown;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;4;4
049;Capital;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;13;176
560;Moreno;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;16;51
760;San Miguel;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;16;37
539;Merlo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;7
015;Concordia;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;14;30
175;Colón;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;9
035;General Pedernera;74;San Luis;2024;Dengue;9;De 25 a 34 años;13;68
056;La Capital;74;San Luis;2024;Dengue;11;De 45 a 65 años;13;20
063;Lules;90;Tucumán;2024;Dengue;7;De 15 a 19 años;14;31
805;Tigre;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;9;12
413;Junín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;9
056;Juárez Celman;14;Córdoba;2024;Dengue;9;De 25 a 34 años;10;2
021;Cafayate;66;Salta;2024;Dengue;10;De 35 a 44 años;13;7
021;Capital;18;Corrientes;2024;Dengue;6;De 10 a 14 años;8;10
539;Merlo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;11;76
042;Pilagás;34;Formosa;2024;Dengue;5;De 5 a 9 años;1;1
035;Chamical;46;La Rioja;2024;Dengue;5;De 5 a 9 años;13;10
119;San Lorenzo;82;Santa Fe;2024;Dengue;7;De 15 a 19 años;9;17
882;Zárate;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;7;1
408;Hurlingham;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;3;2
434;Lanús;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;12;61
091;Berazategui;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;9
410;Ituzaingó;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;9;5
091;Oberá;54;Misiones;2024;Dengue;8;De 20 a 24 años;1;2
119;Yerba Buena;90;Tucumán;2024;Dengue;9;De 25 a 34 años;10;78
004;COMUNA 4;02;CABA;2024;Dengue;5;De 5 a 9 años;18;5
105;San Jerónimo;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;15;8
168;Totoral;14;Córdoba;2024;Dengue;6;De 10 a 14 años;14;9
021;Comandante Fernández;22;Chaco;2024;Dengue;6;De 10 a 14 años;2;4
028;Almirante Brown;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;7;13
070;Monteros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;11;16
042;Pilagás;34;Formosa;2024;Dengue;6;De 10 a 14 años;2;2
140;San Justo;14;Córdoba;2024;Dengue;7;De 15 a 19 años;7;22
028;Coronel Felipe Varela;46;La Rioja;2024;Dengue;6;De 10 a 14 años;13;2
126;San Martín;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;11;3
007;Anta;66;Salta;2024;Dengue;6;De 10 a 14 años;19;5
004;COMUNA 4;02;CABA;2024;Dengue;7;De 15 a 19 años;3;1
091;Jiménez;86;Santiago del Estero;2024;Dengue;7;De 15 a 19 años;9;1
049;Capital;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;16;3
063;San Pedro;38;Jujuy;2024;Dengue;12;Mayores de 65 años;19;3
105;Tafí Viejo;90;Tucumán;2024;Dengue;4;De 2 a 4 años;18;2
015;COMUNA 15;02;CABA;2024;Dengue;10;De 35 a 44 años;12;35
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;6;31
126;San Alberto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;12;22
140;Rosario de la Frontera;66;Salta;2024;Dengue;8;De 20 a 24 años;14;46
007;COMUNA 7;02;CABA;2024;Dengue;6;De 10 a 14 años;11;9
035;Avellaneda;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;35
070;Goya;18;Corrientes;2024;Dengue;12;Mayores de 65 años;9;1
252;Escobar;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;26
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;14;4
140;San Justo;14;Córdoba;2024;Dengue;5;De 5 a 9 años;12;135
560;Moreno;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;6;15
035;Patiño;34;Formosa;2024;Dengue;7;De 15 a 19 años;6;15
008;Colón;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;13;8
760;San Miguel;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;14;15
056;Grl. José de San Martín;66;Salta;2024;Dengue;10;De 35 a 44 años;4;1
070;Monteros;90;Tucumán;2024;Dengue;12;Mayores de 65 años;11;11
002;COMUNA 2;02;CABA;2024;Dengue;11;De 45 a 65 años;16;5
126;San Alberto;14;Córdoba;2024;Dengue;11;De 45 a 65 años;19;3
049;La Cocha;90;Tucumán;2024;Dengue;10;De 35 a 44 años;20;7
119;Río Segundo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;9;2
154;Sargento Cabral;22;Chaco;2024;Dengue;4;De 2 a 4 años;9;3
007;Apóstoles;54;Misiones;2024;Dengue;10;De 35 a 44 años;15;4
084;Paraná;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;19;4
161;Tercero Arriba;14;Córdoba;2024;Dengue;10;De 35 a 44 años;18;4
760;San Miguel;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;7;9
182;Unión;14;Córdoba;2024;Dengue;8;De 20 a 24 años;15;34
007;COMUNA 7;02;CABA;2024;Dengue;11;De 45 a 65 años;17;9
007;Anta;66;Salta;2024;Dengue;11;De 45 a 65 años;16;17
412;José C. Paz;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;19;15
112;O'Higgins;22;Chaco;2024;Dengue;7;De 15 a 19 años;3;2
175;San Martín;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;12;2
021;Cafayate;66;Salta;2024;Dengue;12;Mayores de 65 años;13;6
007;Almirante Brown;22;Chaco;2024;Dengue;6;De 10 a 14 años;18;5
021;Diamante;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;10;6
999;desconocido;90;Tucumán;2024;Dengue;6;De 10 a 14 años;11;10
133;Rivadavia;66;Salta;2024;Dengue;11;De 45 a 65 años;19;4
105;Victoria;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;11;6
070;La Paz;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;11;16
084;Libertador General San Martín;22;Chaco;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;2
427;La Matanza;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;21;2
133;Quitilipi;22;Chaco;2024;Dengue;5;De 5 a 9 años;17;1
063;General Güemes;22;Chaco;2024;Dengue;6;De 10 a 14 años;5;4
252;Escobar;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;15;2
028;Capital;54;Misiones;2024;Dengue;9;De 25 a 34 años;20;4
014;COMUNA 14;02;CABA;2024;Dengue;10;De 35 a 44 años;3;1
008;COMUNA 8;02;CABA;2024;Dengue;6;De 10 a 14 años;13;4
357;General Pueyrredón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;4
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;4;15
245;Ensenada;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
126;Saladas;18;Corrientes;2024;Dengue;9;De 25 a 34 años;13;1
021;Escalante;26;Chubut;2024;Dengue;10;De 35 a 44 años;7;2
077;Rawson;70;San Juan;2024;Dengue;7;De 15 a 19 años;18;6
014;Formosa;34;Formosa;2024;Dengue;9;De 25 a 34 años;17;2
035;Ledesma;38;Jujuy;2024;Dengue;10;De 35 a 44 años;9;6
035;Garay;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;10;3
049;Pilcomayo;34;Formosa;2024;Dengue;11;De 45 a 65 años;20;5
427;La Matanza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;310
035;Concepción;54;Misiones;2024;Dengue;9;De 25 a 34 años;9;6
434;Lanús;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;7;84
119;Yerba Buena;90;Tucumán;2024;Dengue;7;De 15 a 19 años;12;48
007;Burruyacú;90;Tucumán;2024;Dengue;12;Mayores de 65 años;19;7
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;3;53
021;Laishi;34;Formosa;2024;Dengue;11;De 45 a 65 años;1;14
042;General San Martín;14;Córdoba;2024;Dengue;8;De 20 a 24 años;17;11
014;Capital;46;La Rioja;2024;Dengue;5;De 5 a 9 años;14;166
560;Moreno;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;65
140;Rosario de la Frontera;66;Salta;2024;Dengue;9;De 25 a 34 años;10;11
119;Paso de los Libres;18;Corrientes;2024;Dengue;12;Mayores de 65 años;7;3
063;La Capital;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;20;8
091;Simoca;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;12
483;Lobos;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;17;1
252;Escobar;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;11;25
270;Ezeiza;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;9;18
274;Florencio Varela;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;9;25
021;Capital;18;Corrientes;2024;Dengue;5;De 5 a 9 años;2;11
015;Concordia;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;12;77
133;Quitilipi;22;Chaco;2024;Dengue;12;Mayores de 65 años;3;2
434;Lanús;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;8;37
560;Moreno;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;7;21
364;General Rodríguez;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;11;33
014;Capital;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;2319
861;Vicente López;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;34
427;La Matanza;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;6;19
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;11;De 45 a 65 años;7;8
182;Unión;14;Córdoba;2024;Dengue;6;De 10 a 14 años;10;7
070;La Paz;10;Catamarca;2024;Dengue;11;De 45 a 65 años;15;29
126;Orán;66;Salta;2024;Dengue;11;De 45 a 65 años;16;3
063;Iguazú;54;Misiones;2024;Dengue;11;De 45 a 65 años;9;28
021;Castro Barros;46;La Rioja;2024;Dengue;11;De 45 a 65 años;9;1
119;Río Segundo;14;Córdoba;2024;Dengue;4;De 2 a 4 años;12;23
098;Río Cuarto;14;Córdoba;2024;Dengue;9;De 25 a 34 años;13;17
791;Tandil;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;19;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;4;De 2 a 4 años;19;4
012;COMUNA 12;02;CABA;2024;Dengue;7;De 15 a 19 años;16;2
638;Pilar;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;7;10
126;Tupungato;50;Mendoza;2024;Dengue;10;De 35 a 44 años;11;2
105;San Jerónimo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;13;25
035;Patiño;34;Formosa;2024;Dengue;9;De 25 a 34 años;12;6
999;desconocido;02;CABA;2024;Dengue;12;Mayores de 65 años;7;3
014;Cruz Alta;90;Tucumán;2024;Dengue;7;De 15 a 19 años;21;10
182;Unión;14;Córdoba;2024;Dengue;7;De 15 a 19 años;8;4
119;Yerba Buena;90;Tucumán;2024;Dengue;5;De 5 a 9 años;8;15
007;Anta;66;Salta;2024;Dengue;11;De 45 a 65 años;18;11
441;La Plata;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;2;3
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;9;5
021;Laishi;34;Formosa;2024;Dengue;12;Mayores de 65 años;9;1
056;Pirané;34;Formosa;2024;Dengue;5;De 5 a 9 años;1;6
070;La Paz;10;Catamarca;2024;Dengue;6;De 10 a 14 años;13;12
063;San Pedro;38;Jujuy;2024;Dengue;3;De 13 a 24 meses;17;1
098;San Ignacio;54;Misiones;2024;Dengue;11;De 45 a 65 años;6;7
028;Federación;30;Entre Ríos;2024;Dengue;10;De 35 a 44 años;20;7
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;20;9
175;Colón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;9;4
999;desconocido;90;Tucumán;2024;Dengue;11;De 45 a 65 años;17;1
021;Comandante Fernández;22;Chaco;2024;Dengue;4;De 2 a 4 años;6;14
049;General Obligado;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;10;3
700;Saavedra;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;1
098;Vinchina;46;La Rioja;2024;Dengue;8;De 20 a 24 años;13;4
168;Santo Tomé;18;Corrientes;2024;Dengue;7;De 15 a 19 años;17;10
084;Rosario;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);17;5
434;Lanús;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;5;11
105;San Jerónimo;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;11;8
014;COMUNA 14;02;CABA;2024;Dengue;7;De 15 a 19 años;12;8
063;Choya;86;Santiago del Estero;2024;Dengue;5;De 5 a 9 años;17;2
133;Quitilipi;22;Chaco;2024;Dengue;9;De 25 a 34 años;8;7
049;General Manuel Belgrano;54;Misiones;2024;Dengue;11;De 45 a 65 años;11;3
270;Ezeiza;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;12;2
042;Chimbas;70;San Juan;2024;Dengue;11;De 45 a 65 años;11;1
371;General San Martín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;21;1
056;Juárez Celman;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;1
021;Castro Barros;46;La Rioja;2024;Dengue;11;De 45 a 65 años;13;5
028;Famaillá;90;Tucumán;2024;Dengue;6;De 10 a 14 años;8;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;11;De 45 a 65 años;6;1
105;San Jerónimo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;3;2
070;Goya;18;Corrientes;2024;Dengue;9;De 25 a 34 años;12;3
063;Islas del Ibicuy;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;11;1
007;Almirante Brown;22;Chaco;2024;Dengue;11;De 45 a 65 años;12;2
091;Punilla;14;Córdoba;2024;Dengue;12;Mayores de 65 años;19;1
028;Federación;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;10;2
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;2;1
028;Constitución;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;10;4
868;Villa Gesell;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;13;1
084;Paraná;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;20;2
532;Mercedes;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;13;1
084;Pomán;10;Catamarca;2024;Dengue;3;De 13 a 24 meses;15;1
063;Iguazú;54;Misiones;2024;Dengue;3;De 13 a 24 meses;12;1
999;desconocido;22;Chaco;2024;Dengue;6;De 10 a 14 años;13;1
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;20;1
028;Almirante Brown;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;20;3
007;Biedma;26;Chubut;2024;Dengue;11;De 45 a 65 años;4;1
126;1º de Mayo;22;Chaco;2024;Dengue;7;De 15 a 19 años;1;3
070;Leandro N. Alem;54;Misiones;2024;Dengue;4;De 2 a 4 años;14;1
049;Junín;74;San Luis;2024;Dengue;11;De 45 a 65 años;10;1
013;COMUNA 13;02;CABA;2024;Dengue;9;De 25 a 34 años;18;1
070;Figueroa;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;18;1
063;Luján de Cuyo;50;Mendoza;2024;Dengue;10;De 35 a 44 años;16;1
014;Cainguás;54;Misiones;2024;Dengue;11;De 45 a 65 años;15;6
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;3;1
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;6;1
105;9 de Julio;22;Chaco;2024;Dengue;3;De 13 a 24 meses;2;2
011;COMUNA 11;02;CABA;2024;Dengue;12;Mayores de 65 años;1;1
175;Tulumba;14;Córdoba;2024;Dengue;12;Mayores de 65 años;12;2
021;Escalante;26;Chubut;2024;Dengue;12;Mayores de 65 años;13;1
007;Ayacucho;74;San Luis;2024;Dengue;12;Mayores de 65 años;20;1
014;Cainguás;54;Misiones;2024;Dengue;7;De 15 a 19 años;16;1
001;COMUNA 1;02;CABA;2024;Dengue;3;De 13 a 24 meses;14;1
014;Formosa;34;Formosa;2024;Dengue;11;De 45 a 65 años;8;39
035;Patiño;34;Formosa;2024;Dengue;11;De 45 a 65 años;8;16
042;Chimbas;70;San Juan;2024;Dengue;9;De 25 a 34 años;16;22
112;Valle Viejo;10;Catamarca;2024;Dengue;9;De 25 a 34 años;10;12
105;Río Primero;14;Córdoba;2024;Dengue;8;De 20 a 24 años;16;11
049;Capital;10;Catamarca;2024;Dengue;8;De 20 a 24 años;15;40
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;5;4
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;6;De 10 a 14 años;16;74
999;desconocido;99;desconocida;2024;Dengue;11;De 45 a 65 años;17;689
049;General Obligado;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;9;1
035;General Roca;14;Córdoba;2024;Dengue;4;De 2 a 4 años;12;2
007;Burruyacú;90;Tucumán;2024;Dengue;10;De 35 a 44 años;17;21
408;Hurlingham;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;15;26
007;Belgrano;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;10;5
014;Capital;46;La Rioja;2024;Dengue;4;De 2 a 4 años;16;41
028;Famaillá;90;Tucumán;2024;Dengue;7;De 15 a 19 años;14;1
077;Libertad;22;Chaco;2024;Dengue;9;De 25 a 34 años;13;10
056;General Alvear;18;Corrientes;2024;Dengue;9;De 25 a 34 años;7;1
021;Comandante Fernández;22;Chaco;2024;Dengue;3;De 13 a 24 meses;3;3
070;La Paz;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;15;2
063;General Belgrano;46;La Rioja;2024;Dengue;11;De 45 a 65 años;12;1
091;Berazategui;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;6;7
568;Morón;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;7;1
763;San Nicolás;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;12;6
119;Río Segundo;14;Córdoba;2024;Dengue;12;Mayores de 65 años;9;4
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;6;12
140;Rosario de la Frontera;66;Salta;2024;Dengue;7;De 15 a 19 años;12;8
028;Matacos;34;Formosa;2024;Dengue;8;De 20 a 24 años;2;1
005;COMUNA 5;02;CABA;2024;Dengue;4;De 2 a 4 años;12;2
091;Punilla;14;Córdoba;2024;Dengue;11;De 45 a 65 años;15;22
028;Federación;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;8;11
056;Grl. José de San Martín;66;Salta;2024;Dengue;8;De 20 a 24 años;16;2
049;General Güemes;66;Salta;2024;Dengue;11;De 45 a 65 años;15;5
042;Capayán;10;Catamarca;2024;Dengue;6;De 10 a 14 años;14;6
274;Florencio Varela;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;4;6
012;COMUNA 12;02;CABA;2024;Dengue;12;Mayores de 65 años;1;1
077;Río Chico;90;Tucumán;2024;Dengue;10;De 35 a 44 años;11;27
070;La Paz;10;Catamarca;2024;Dengue;7;De 15 a 19 años;14;5
006;COMUNA 6;02;CABA;2024;Dengue;6;De 10 a 14 años;8;2
778;San Vicente;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;1
063;Iguazú;54;Misiones;2024;Dengue;12;Mayores de 65 años;14;3
063;San Pedro;38;Jujuy;2024;Dengue;9;De 25 a 34 años;16;15
